"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SLE","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2022","0.01","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Sierra Leone","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SLE","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2023","0.02","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Sierra Leone","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SLE","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2024","0.13","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Sierra Leone","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2001","2.01","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2002","3.31","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2003","4.04","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GRD","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2019","0.28","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Grenada","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GRD","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2020","0.3","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Grenada","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GRD","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2021","0.29","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Grenada","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GRD","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2022","0.29","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Grenada","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GRD","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2023","0.25","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Grenada","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GRD","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2024","0.28","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Grenada","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GTM","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2001","0.22","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Guatemala","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2004","3.81","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2005","3.78","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2006","3.6","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2007","6.89","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2008","5.5","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2009","5.45","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2010","6.8","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2011","7.11","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2012","8.42","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2013","8.04","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2014","7.83","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2015","7.68","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2016","9.79","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2017","9.77","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Singapore","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GTM","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2002","0.2","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Guatemala","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GTM","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2003","0.25","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Guatemala","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GTM","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2004","0.26","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Guatemala","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GTM","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2005","0.25","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Guatemala","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GTM","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2006","0.26","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Guatemala","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GTM","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2007","0.22","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Guatemala","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GTM","UN_SDG_AG_PRD_ORTIND","_Z","_T","_T","IX","_Z","_Z","_Z","2008","0.23","W_AVG","IX","2","UN_SDG","602","0","A","PU","Annual","Guatemala","2.a.1 The agriculture orientation index for government expenditures","Not applicable","All age ranges or no breakdown by age","Total","Index","Not Applicable","Not Applicable","Not Applicable","Weighted Average","Index","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
